lncRNA,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128
MIR31HG,0.22070608,-0.04524821,0.10369392,-0.035826422,-0.2132643,0.022553526,-0.11404553,-0.0658792,-0.075794026,0.1678043,-0.083504796,-0.004518819,-0.041263342,-0.0830898,0.0008479176,-0.11964942,0.024136294,0.008543145,0.13775095,0.012748258,0.07943108,0.14269313,0.10089927,0.04576659,0.119859084,-0.048361957,0.018439377,0.032960612,-0.017475143,-0.14948285,-0.16876243,0.108039714,0.047281526,0.011781451,-0.12534001,0.083599366,-0.24995682,0.10540923,0.024246179,-0.08130421,0.17955934,0.07061225,-0.032921657,-0.24688357,0.047616284,0.15839612,0.0032214138,0.045444354,-0.010702353,-0.07755669,0.016469443,-0.19497436,0.08717135,-0.016962435,0.1267028,-0.10698753,-0.13098225,-0.058262326,0.19570084,-0.099132545,0.15463655,0.13208263,0.1054258,-0.09075466,-0.09817675,0.027147353,-0.12390882,0.2632551,-0.21232295,-0.02230995,-0.2400412,0.11921503,-0.03285943,0.04677716,0.025865544,0.14787853,0.21407115,0.20735055,-0.27965334,0.016689103,-0.09586698,-0.14505103,0.009685103,0.0637996,0.12654427,-0.060815074,-0.15231176,0.0019852677,0.09857875,0.14986481,-0.008224813,-0.24718402,-0.16650797,-0.10172976,-0.13747826,0.14325169,0.16586675,-0.2650175,0.01843015,-0.0024807816,-0.23466098,-0.05300966,0.041938167,0.122489326,-0.04560599,0.10146378,0.052669417,-0.017453317,-0.12987566,0.14082812,-0.12343725,0.0049866983,0.004317222,0.07201237,0.07039445,-0.07823396,0.042572662,-0.0952266,0.03967113,0.04414279,-0.014779117,0.05601944,-0.045720823,-0.063471965,-0.15863295,-0.07379552,-0.07054155,-0.24596182
TMPO-AS1,-0.118389376,0.12243004,-0.030020619,0.11298441,0.0039289678,-0.21839555,0.13133897,0.079651184,-0.2876131,0.09787147,-0.1402611,-0.02802131,0.028120285,0.22155744,0.08019263,0.025759786,0.18676223,-0.03169933,0.24492317,-0.047295436,-0.078509174,-0.12453864,-0.033025935,-0.010377326,-0.11820962,0.43994817,-0.016365074,-0.0716924,-0.17254294,0.1399256,0.039124798,-0.14085604,0.11340498,-0.050124962,-0.31870493,-0.13788979,-0.14322506,0.04323783,0.0023578398,-0.18820836,-0.15402168,0.033524677,-0.18075228,-0.0995126,0.04422831,0.07755707,0.075515136,0.023211667,0.05342543,0.16970626,0.095485955,0.016926762,0.05373298,-0.07291821,-0.1489668,-0.043576866,0.011646111,0.034975093,0.124914534,0.05834349,-0.05340635,-0.019459367,0.0628146,0.004808111,0.11162582,0.11258072,-0.11004843,0.31715092,-0.12826258,-0.14203563,0.15053433,-0.064288095,-0.039806977,0.031151645,0.1925065,0.14915174,0.103040025,0.060956433,0.03646071,0.0023825334,-0.09136362,-0.0677909,-0.28605533,0.09536339,0.16856611,0.10534244,-0.07722509,0.056567617,-0.20656098,-0.23124406,0.10019009,0.11730827,-0.07812354,0.15734807,0.032879073,-0.014140082,0.05861456,-0.044517223,-0.07508078,0.08914002,-0.024454439,-0.033507768,0.13765879,0.09431453,0.106720805,-0.020084053,-0.09713856,-0.048922423,0.05368149,-0.13593943,-0.219178,0.09118242,-0.03575535,0.09667348,0.004321686,0.023811411,-0.11624843,0.013833746,0.111842245,0.17455906,-0.07006533,0.020446014,0.23375154,0.12135878,-0.033431504,-0.11261616,0.09686056,0.20080642
UNC5B-AS1,-0.19832093,0.06695236,0.006951028,-0.14984417,-0.1932434,0.17063054,0.14607807,0.11932869,-0.13302743,-0.09793372,-0.05579182,0.09961342,0.0075082383,0.05780925,-0.20361152,0.13320707,0.000884338,0.035923854,-0.062818885,-0.115323186,0.050861116,-0.11782038,0.05045559,0.07290104,0.16842104,-0.055824894,0.037720762,-0.06802711,0.015164645,0.041507024,0.16953664,-0.09293631,0.14602172,-0.13328657,0.068752035,0.084237486,0.052349012,-0.048068073,-0.2159465,0.043143682,-0.15357828,-0.07512704,0.12945555,-0.10188868,-0.2093827,-0.08297589,0.1587568,-0.00037227746,0.21205425,-0.09608935,-0.01994128,-0.2504369,-0.10244568,-0.043971635,0.0072401064,0.07769499,0.19809204,-0.08445616,0.23364612,0.09726145,0.24709888,-0.1673494,0.046673656,0.023807827,-0.21947795,-0.05439972,0.008971959,0.035178527,0.01227618,-0.09096146,0.23761621,0.08230323,-0.06136706,0.061074752,-0.25196978,-0.0800245,-0.021001432,0.07542209,0.06513042,0.06596042,-0.11218559,0.01615945,0.045673724,-0.09821183,-0.10078932,-0.05406798,-0.029780634,-0.17045566,-0.19500613,0.115769945,-0.112348296,0.083532676,-0.099356554,0.041860715,-0.036674615,0.12969975,-0.044075567,-0.12255087,-0.07065471,0.08076134,-0.32082543,-0.09329411,0.004267657,0.14021496,0.21014237,-0.04405723,0.22908272,-0.010259827,0.046194717,0.055978768,0.029476166,0.07632651,-0.007781585,-0.2266209,0.12185426,0.13345946,0.010402867,0.07124437,0.073476575,-0.049349565,-0.051338114,-0.061155926,-0.09674117,0.09401076,0.06685429,0.1672492,0.11654412,0.075512856
SLC2A1-DT,-0.07314808,0.060770713,-0.0016760421,-0.018504368,-0.08989364,-0.061189763,0.1397219,-0.013638885,-0.12036316,0.24411568,-0.047843933,-0.123442374,-0.2560865,0.17497262,0.06418808,-0.19383076,-0.17609397,-0.03209007,0.01182262,-0.07276267,0.19490433,0.097607866,-0.20768276,-0.01789144,0.051132586,-0.1818157,0.111280575,-0.0037603348,-0.0036673779,0.06349047,-0.10308701,0.0028374547,0.07440534,0.28600937,0.1406802,-0.06052161,-0.006390555,-0.10082092,0.03506915,0.0073189107,-0.0167067,0.09367844,0.021998644,0.094713226,-0.07669429,-0.1369502,0.08268196,-0.08962008,0.21878715,0.112615526,-0.010193854,-0.0011838676,-0.10774931,0.10279275,0.10637492,0.19791435,-0.28056774,-0.03048671,0.057619303,-0.005797226,-0.063871436,0.10195207,0.08003497,-0.0150521025,0.18075214,-0.11258371,-0.072546326,-0.08287518,0.020964278,0.001881592,0.17816636,0.017820865,-0.12307078,-0.020813113,-0.107319936,-0.02592901,0.0657793,-0.017402641,0.15881352,0.065878406,0.065335646,0.030424207,0.13942085,-0.0919542,0.10115464,0.09708638,-0.0663505,-0.003261454,-0.04258154,-0.06582643,0.34427008,-0.30743334,-0.06842307,0.10841512,0.22598071,-0.03422947,0.058019582,-0.09438755,0.06864329,-0.003664159,-0.14642215,-0.17513452,-0.07618189,0.08217107,-0.006223763,0.026102874,-0.012844266,-0.077945136,0.042888604,0.00926983,0.20961787,0.22185546,0.24355951,0.24908753,0.054220162,-0.094546735,0.0021306856,0.07168608,0.035354093,0.052811246,0.06612034,0.059504043,-0.035410885,0.035888143,0.018214604,0.012998517,0.013534285,0.2362008
LINC-PINT,0.0016001894,0.14816473,0.23409435,0.01836715,0.07623078,-0.03486283,-0.18890315,0.23389691,-0.00559292,-0.13894625,0.13830104,0.08967851,0.22944124,0.059957787,-0.067605674,-0.037512597,0.9129183,-0.0026777512,0.031133078,-0.041250017,0.029872494,0.02829266,0.02127627,-0.04941172,0.060611814,-0.14796032,-0.13510172,0.010821526,-0.08199674,0.046125382,0.086042605,0.1678261,-0.114151604,-0.0275661,-0.03951824,0.28410318,0.00072334043,-0.013092119,0.041022927,-0.085829444,0.033691827,0.023787215,-0.023080086,-0.19396158,0.0476378,-0.03410344,-0.049728233,-0.013127863,-0.028224658,-0.023832737,0.21763991,0.22317271,-0.034608506,0.074338794,0.14228629,0.18879446,0.13750324,0.1833642,0.07217997,-0.02151438,-0.11410429,0.047812458,0.05448254,-0.02360683,0.068870306,-0.05204473,0.23627214,0.022439716,-0.008928241,0.17769824,0.06768039,-0.050402835,-0.16293676,-0.023142956,-0.16217688,-0.03767914,-0.0110252835,-0.0077899485,-0.107046604,0.06626746,-0.145454,-0.11532188,0.12285637,-0.06640085,-0.07665467,-0.10405344,-0.001595532,0.0065147593,-0.10564412,0.027293162,-0.06436906,0.07469241,0.058721483,0.06655097,-0.021296853,0.12898396,0.051518038,0.1972757,0.07217114,-0.096982375,0.42018232,-0.041986085,0.05652607,0.1115181,-0.006987519,0.28109813,-0.14234433,0.044338908,0.35610303,-0.07874071,-0.0070624053,0.024102412,-0.066538244,-0.19919023,0.055280507,-0.06902358,0.112250835,0.09009563,0.014520498,-0.011567213,0.12805983,-0.032392766,-0.21715885,-0.0151332775,0.1666699,0.14601341,-0.1245756,-0.055970054
HAND2-AS1,-0.04825687,0.07676733,0.003416258,-0.14453398,-0.14339113,0.13925596,0.3451636,0.040937603,0.015212437,-0.029052518,0.14243522,-0.08778877,0.05601437,0.1244643,-0.08127113,0.0684963,-0.07880178,0.062138777,0.15821221,-0.033251423,0.084056646,-0.15686408,-0.1346906,0.09530331,-0.0017311692,-0.08983428,-0.00029837518,0.0718621,-0.03567904,-0.051064093,-0.01991307,-0.051609684,0.12264917,0.09947891,-0.008392666,-0.071770296,-0.0229226,0.10244643,-0.02218983,-0.13465825,-0.014848646,0.0056454055,-0.016694432,-0.010261899,-0.07261994,-0.32445884,-0.0068317642,-0.12434992,-0.14695151,-0.03973458,0.13728833,-0.1692749,-0.09032212,-0.14839633,0.021655282,0.05473305,0.03950722,0.010395581,-0.020416193,-0.040289953,0.075204685,0.03246682,-0.12530994,0.029726438,-0.04123981,-0.01813467,-0.017734181,-0.18479618,0.097732194,0.19599704,0.09055152,0.17427087,0.079826616,-0.058469947,0.033686418,-0.03751053,0.08689129,0.020648997,-0.15694785,0.16440497,0.038130708,0.018990947,-0.09203893,-0.08691176,0.010428875,0.039016478,-0.090121396,0.120526016,0.096007586,-0.053123616,-0.009231303,0.024134183,-0.07923985,-0.020507809,-0.0964328,-0.061692882,-0.13008587,-0.018801838,-0.03578734,0.016746826,-0.06829869,0.08584762,-0.088314764,-0.06659682,0.018879514,-0.009701281,0.02562595,0.03276658,-0.039751288,0.05160041,-0.039575867,0.2089756,0.013434475,0.00990883,-0.0140474755,0.24770853,-0.0943106,0.00047834148,0.10932009,0.072050326,-0.046831302,-0.09874549,-0.020090256,0.22065562,0.019350177,0.0369878,0.025886085,0.014063839
TPTEP1,0.014594052,0.0644847,-0.008014173,-0.07480663,0.024552675,-0.04399004,-0.013862255,0.4762061,0.05364847,0.13664551,-0.122529216,-0.04530058,0.004073724,0.13553594,0.03787556,-0.017465543,-0.14141959,0.0002647153,-0.0021104764,0.018889004,0.043651275,0.07261152,-8.621649e-05,-0.045198727,0.06350431,-0.18651064,0.08116453,-0.16695182,-0.14294806,-0.410545,-0.0015917683,-0.18469898,0.02928672,0.073703155,-0.09058144,-0.0036237035,-0.23150118,0.110771134,-0.0045831986,-0.2785688,0.09055437,-0.106832184,-0.09829064,-0.07532016,0.03915014,0.012162356,0.077672645,-0.21207842,-0.08884541,0.20307569,-0.14576843,0.042446442,0.08675771,-0.09265054,-0.01862793,0.14454283,0.04494462,-0.13171951,-0.14690802,0.042082425,-0.029298997,0.22170645,-0.08249317,-0.27462128,-0.069224566,-0.022977538,-0.040396765,0.0755878,0.023799172,0.23285425,-0.08107017,0.08291725,0.028774114,0.158694,0.044229995,-0.1009243,0.13078922,-0.09342368,0.14205495,-0.17761101,0.09270575,-0.02964473,-0.017443324,0.06309734,-0.0988384,0.120108165,0.007483292,-0.07692008,-0.14507034,0.054866172,0.054453652,-0.052493583,0.13198844,0.20425498,0.16829395,-0.004246544,0.015928918,0.06833682,0.009468545,-0.25407678,-0.16824612,0.0037395305,-0.072874136,-0.057571754,0.010890371,0.107916236,0.10272734,-0.18106416,-0.110191405,-0.09788937,-0.17332841,-0.037516873,0.071984276,0.05020225,-0.000108146836,-0.009215946,-0.16008076,0.05503419,-0.17443533,-0.12393515,0.2021132,-0.1271641,-0.013110543,0.004090393,-0.08305039,0.19611369,0.1688814,-0.015809162
MT1JP,-0.016968269,0.015012067,0.12515157,0.089417346,0.06832314,0.04091716,-0.075522356,-0.043021135,0.040481508,-0.050783772,-0.17637499,-0.04390907,-0.16883528,0.083954446,-0.06767927,0.026770055,0.01619285,0.006960862,-0.026109315,-0.011283584,0.12365071,-0.1561593,-0.023693537,0.116625324,-0.010960218,0.1596092,0.1644564,-0.03505185,0.18398121,0.07635225,0.004370282,-0.06476381,-0.067029305,-0.21056044,0.08463493,0.1737524,-0.00038618397,-0.07187673,-0.106652275,-0.21883142,-0.19481692,-0.2984376,0.038516555,0.036186825,0.072594285,-0.07693458,-0.1475549,-0.010907033,-0.08662388,0.07105144,-0.15918171,-0.09453735,-0.12772986,-0.10696272,-0.0154316425,0.032726925,0.15226935,-0.0803336,-0.120242774,-0.010386728,0.025119124,-0.09309612,-0.08649457,-0.042412236,-0.1503612,-0.009071896,-0.14537871,-0.15477856,-0.04101011,0.10563573,0.04296314,0.017911099,0.097397186,-0.09393892,-0.05245121,0.05460389,-0.013446056,-0.09211719,-0.029561311,0.25224268,0.07777174,0.15484,-0.15562874,0.11943072,0.04703912,0.020572595,-0.009484131,-0.011483417,0.1328857,-0.06764016,0.07736248,0.11332185,0.10172789,-0.014171634,0.14386393,-0.44303554,0.03730211,0.0011731635,0.0021659923,0.11158082,-0.058639318,-0.0068017305,-0.019577501,-0.0040918873,0.09446946,-0.2736839,0.0411523,0.19346645,0.10890331,-0.12933758,-0.15533261,0.106934965,-0.028549585,0.052440178,-0.008670405,0.11233662,0.10591611,0.26310012,0.103725836,-0.15250905,0.02921483,0.0085642105,-0.08163943,-0.005606631,0.030185975,-0.038491942,-0.08010952,0.06558596
LOXL1-AS1,-0.075476415,0.23148772,-0.20525137,-0.10284573,-0.0028796468,-0.1135704,0.088302664,-0.07011589,0.016715905,-0.11438939,-0.052973606,-0.06651663,-0.04708475,0.15016218,0.06826896,0.040047497,-0.0012602458,-0.0260834,-0.10954294,-0.099844836,-0.071616516,-0.036172006,0.013332983,0.12889886,-0.07580626,-0.116236046,-0.18968445,6.763171e-05,0.20718005,0.0052542724,0.060326435,0.024521116,0.16201472,-0.09620445,0.035909746,-0.05977058,0.05805399,-0.046276644,-0.11764736,-0.08494889,0.066209115,-0.060951583,-0.1011041,-0.030191319,-0.009458798,0.051788155,-0.01769615,0.12645113,-0.052433945,-0.063954756,-0.015717676,-0.058111083,-0.13762434,0.18389097,0.038970254,-0.20532173,0.070056744,-0.04664833,-0.016141806,-0.024678634,0.12465881,0.083307445,-0.04086332,0.10975085,0.009459399,0.0076227384,0.08664352,-0.14146933,0.04268413,-0.008573711,-0.072286084,-0.008533681,0.090211056,-0.019635247,0.09579566,0.008801701,-0.09517065,0.08823211,0.18608908,0.12956059,0.008667315,-0.04425971,-0.037824683,-0.0013156558,0.027046217,-0.055786975,0.051181823,-0.13407391,0.02688049,0.086313106,0.009034483,0.057684135,-0.03955214,0.020999936,-0.01335974,-0.16783409,0.14526619,0.062609226,-0.027400041,-0.11157171,-0.057972718,-0.18540742,-0.13441297,0.13008831,-0.054937303,-0.008569194,-0.003804187,-0.071942985,0.074691005,0.07742528,0.17738627,-0.07962816,0.049409002,-0.07054308,-0.18291956,0.009138725,-0.005208578,0.21093476,0.011087472,0.011929051,-0.12734666,0.20875327,-0.02024404,0.11467341,0.16102178,-0.071422175,0.00545111,0.08666238
FTX,-0.07298225,0.06722409,-0.01161115,0.036199413,-0.032371223,0.032597765,0.44144332,-0.08192611,0.27631077,-0.019052966,-0.06958867,-0.07634672,-0.051582605,0.24897332,-0.10573254,0.12014123,0.041905675,-0.06565715,-0.017597016,0.06194062,0.039371993,-0.1085886,-0.042735092,0.10813958,-0.11386004,0.08863621,-0.08760374,-0.037805855,-0.12318868,0.0859209,-0.036369078,-0.12543018,-0.017543146,-0.06793717,0.072634116,-0.15308124,0.18506466,-0.017749146,-0.038159005,-0.041106936,0.016127761,-0.0047385246,0.19249006,0.073943585,-0.08628545,0.031200422,0.0058933944,0.033597026,-0.005543585,-0.08333411,-0.005585849,0.031207033,0.019860094,-0.09329382,-0.1328046,-0.1383404,-0.02854592,-0.0973463,-0.008288065,0.22954568,0.0028663462,-0.08133014,0.086697616,-0.119626135,-0.10405239,-0.04780016,0.02306465,-0.05352094,-0.07406834,-0.067912534,0.22393082,0.13918196,0.17657053,0.012124277,-0.03786972,0.0010376435,0.019604465,-0.15289193,-0.32429245,-0.107683524,-0.11165043,-0.09238801,0.22954883,-0.12263297,0.02091036,-0.107754946,-0.123312205,0.039214723,0.113687955,-0.15771255,0.12529935,0.016564248,0.122069895,-0.19782963,-0.06351191,0.10977572,-0.13896279,-0.15078619,-0.008946679,0.2247729,0.08662919,-0.073653586,0.018554255,0.071434334,-0.061346166,-0.17060168,0.071383,0.1743341,0.22463898,-0.07615827,0.042361066,0.081371956,-0.024064656,-0.014703257,0.1392614,0.13242556,-0.19186974,0.018430363,-0.066177346,-0.060511697,0.21512741,-0.13645443,0.044633623,0.086490616,0.059088204,-0.017570214,0.0709616,-0.009078651
LINC02245,-0.02924575,-0.11908475,-0.22789009,-0.0007044107,0.062001105,0.042460263,-0.0953654,-0.056141775,-0.041118357,0.01346465,0.20719846,-0.011494507,-0.061170205,-0.065116525,0.0075756833,0.0809786,-0.14613718,-0.06701096,-0.22623757,-0.09710137,-0.029114682,-0.007369047,-0.18916346,-0.22179578,-0.023803255,-0.0028276248,-0.0039055569,-0.08823478,-0.008898861,-0.117962666,-0.09291761,0.014412786,0.031199124,-0.10617173,0.09050768,0.25941575,-0.089796886,-0.30131608,-0.0208448,-0.1802033,-0.022808257,0.03951448,-0.09764122,0.21917628,-0.14338441,0.03831113,0.027032172,-0.08369019,0.08902553,-0.04475099,-0.06606051,-0.0041921055,0.07931894,0.036194168,0.16665119,0.16618285,-0.039881427,0.1119579,-0.3517478,0.085285254,-0.14807831,0.12581672,-0.07543015,0.067425825,0.06824228,-0.06382907,0.06721665,0.36762112,-0.012093036,-0.096276075,0.08285999,0.02555244,0.33277988,0.00066525914,-0.14065464,0.007119146,-0.11574729,-0.062006477,0.050565414,-0.12736306,0.063330635,0.15041536,0.01202637,0.3832941,-0.07917833,0.103468165,0.087058604,-0.07785533,-0.08356114,0.073789835,0.025256867,-0.06879285,-0.14070332,0.017986301,0.075500846,0.03206996,0.07807773,-0.036746725,-0.008938438,0.007814488,0.31897312,0.23717488,0.03588655,0.0004135574,0.10581509,-0.07706331,0.22117126,0.040348582,-0.029930541,-0.104242675,-0.26278687,-0.106281295,-0.015414482,0.041483637,-0.09143798,0.0066844546,0.016716078,-0.050554957,-0.0029286998,0.17469485,0.034908544,-0.17067821,-0.0065774713,-0.13944533,-0.1028848,0.054799754,0.094110645,0.048574913
ATP2B1-AS1,0.29782283,0.00740699,-0.023476413,-0.18649355,0.03980646,0.022599684,0.067074925,0.027715962,-0.043637753,0.000799653,-0.011389238,-0.029634342,-0.0016094812,-0.061163094,-0.16561776,0.06896711,0.040037207,-0.028700288,-0.033407874,-0.00846866,-0.019910295,0.11145874,0.12968756,-0.15176137,0.15789299,-0.14728566,-0.24888432,-0.050907418,-0.029062096,-0.10567686,0.041809652,0.032389175,0.1096483,0.12534897,-0.03483269,0.044359975,-0.09121253,-0.074753426,-0.14097364,-0.02444605,0.038468275,-0.09693289,0.1731588,-0.008831533,0.061698314,0.09490817,-0.14683121,0.23382819,-0.15805951,0.22315061,0.19111803,0.04453895,0.01550063,0.0053383284,-0.021423968,-0.24248043,-0.14732298,0.025292972,0.13266434,-0.048736934,0.0007934176,-0.0123355165,0.05870766,0.0016328511,-0.16563357,-0.0473707,0.09278554,-0.028286807,0.11049618,0.15487796,0.02234407,0.12539896,0.0002822061,0.054645754,-0.028375199,0.14045191,0.010805635,0.0050169704,-0.15407254,0.25012517,-0.0808564,-0.059803765,-0.083927475,-0.049427673,-0.20136061,0.121201135,0.10407035,0.17103873,-0.17707871,0.055209443,-0.10129427,0.07278697,0.08163495,0.16319494,0.11380782,0.0562698,-0.065887906,0.090689115,0.2086646,-0.15881531,-0.0049357377,-0.035845667,0.12545992,0.3070606,0.09303963,0.036314934,-0.05341674,0.050927907,0.09280206,0.036509678,-0.02423015,-0.0112571865,0.0388478,0.07307804,-0.012595201,-0.1042927,0.17411566,0.022700006,0.09072567,0.12669986,-0.0044645285,-0.13103442,0.11999937,0.22789977,0.10838057,-0.049832445,0.049664933,-0.065757394
NIFK-AS1,-0.032809287,0.0062628607,0.01035043,-0.038144287,0.24695462,-0.05054161,0.007118999,-0.23048441,-0.10958764,-0.08887784,0.019718036,-0.08908068,-0.05526593,0.087616876,0.108053505,-0.07777413,0.038246118,-0.023368966,0.053258177,0.051980507,0.018779906,0.14279819,0.08083404,-0.20311385,-0.68305266,0.1935607,-0.0023281453,-0.089510836,0.15899576,0.16966073,0.016328827,0.018383835,-0.09335432,-0.008146866,0.04375941,0.16617924,-0.1095686,0.10316164,0.043489393,0.21115637,-0.09205841,-0.29668033,0.1734297,0.11290168,-0.029840592,-0.11276059,0.092655666,0.059598856,-0.0050533684,0.085353784,0.09950307,0.06492062,-0.033968486,0.035227038,0.044262506,-0.053292345,-0.050572198,0.10919186,-0.0054587806,0.06620439,-0.074258596,0.11735338,0.07254148,0.3466108,0.2928537,-0.06257657,-0.0670555,0.1542892,-0.16245694,-0.04163758,-0.009510808,0.0860655,-0.007053005,-0.25474215,-0.04260401,-0.065731466,0.09805886,-0.2956026,0.15483625,-0.081017606,0.21108806,-0.001232788,0.15568905,0.02672356,-0.21905582,0.08933139,-0.0593687,-0.16741088,0.02570337,0.08860854,0.42203364,0.08804878,0.046421792,-0.29024345,-0.05998011,0.109351315,-0.044897124,-0.04253965,0.11756595,0.059558023,-0.23263606,-0.024008017,-0.026542384,-0.06773321,0.105807714,0.15769711,0.22195885,0.017054116,-0.043651853,0.12950449,-0.16862784,0.05601494,0.051195033,0.039726138,0.038307883,-0.01153774,-0.120618634,0.11580066,0.059330616,0.118392386,0.10528255,0.027315414,0.031538077,0.028475467,-0.117151976,0.009518862,0.006698024,-0.04733464
KCNQ1OT1,-0.12707213,-0.10026556,0.010232985,-0.01611565,-0.059294928,0.0064910264,0.0008076312,-0.009145618,-0.028849533,-0.010919395,0.021619253,0.032255933,0.06495545,0.08071227,-0.00064601586,0.01549072,-0.08308751,0.068971075,-0.047874354,-0.05590137,-0.11611046,0.0121992575,-0.14920077,0.19069724,0.16950637,-0.123030975,0.038208906,0.08693295,-0.07838751,-0.18488282,0.111346394,0.052882478,0.027161997,0.022472924,-0.074167,-0.035092335,-0.002812567,-0.09620818,-0.021313604,0.09733976,-0.03248759,-0.19097425,0.06668513,0.02652523,-0.11294023,-0.0011197714,-0.05498669,0.14132616,0.07531396,0.13113269,0.14495845,-0.048427097,0.0015957735,-0.048907887,0.10440763,-0.006091938,-0.0020584103,0.06450347,-0.062764004,0.024946764,-0.0725701,-0.007240773,-0.23665114,-0.026433386,-0.095690586,-0.12800185,0.13469201,-0.05325779,-0.017831111,0.09468681,0.1166714,0.16401777,0.057970244,0.003614237,0.09517096,-0.029321855,-0.04203423,-0.010946465,-0.1752745,0.056494713,0.055376053,0.102117546,0.007923745,0.042211868,-0.0041416693,-0.1349674,0.025593927,-0.11700701,0.08422526,-0.12908907,0.05310389,0.13582058,0.11387237,0.17937747,0.046083927,-0.035467166,0.030062648,-0.13211618,0.070980154,0.040721335,0.13061115,0.05534294,-0.12707926,0.021531442,0.04345281,-0.06223855,0.0903756,0.07129055,-0.051118273,0.09137281,-0.13545069,-0.10296721,-0.13132153,-0.057598215,-0.0050060693,-0.0840601,0.0125504,-0.0012435932,0.098027155,-0.070167795,0.025588267,0.1121868,-0.17589614,-0.06389053,-0.036671545,-0.04302856,-0.0060513034,-0.07521315
FGF14-AS2,0.08769763,0.004830382,0.03409787,-0.10924346,0.0397265,0.031376112,-0.40195736,0.08218104,-0.256172,-0.30024225,-0.0217517,-0.06979921,-0.16093312,-0.094431035,0.15642965,0.014440551,-0.0013592103,0.17470224,0.13782151,-0.1314527,0.08108438,-0.066736326,-0.081595704,0.060384203,0.17438258,0.062428642,0.06397845,0.07313411,-0.17634244,0.01792771,0.1559624,0.06400445,0.042343568,0.08168991,-0.067848854,0.12715074,-0.031202784,0.011978604,0.123258956,-0.054823443,0.044701148,-0.07956094,-0.22102529,0.0024103357,-0.1325754,0.15952332,0.07015305,0.118458316,0.0045583635,-0.030802974,0.09749808,-0.008593801,-0.022645567,-0.15601525,0.037401773,0.0012537802,-0.051812798,0.04199617,0.09225062,0.0923681,-0.16326877,0.009541654,-0.027286543,-0.08531097,0.094990976,-0.02520683,-0.084610306,0.013091492,-0.084378734,-0.09097952,0.04696866,0.1523167,0.1984933,-0.012293054,0.004414848,0.110045366,-0.14571713,-0.0557815,0.023993105,0.03794792,-0.0318304,0.038765363,0.009567145,0.035429467,-0.037868954,0.0069642845,0.14104886,0.06621699,-0.17433129,0.05858876,-0.024314802,-0.1557208,-0.17451088,0.0055077123,0.024224967,0.09104921,-0.086030506,-0.06966102,-0.020609682,-0.04866303,0.05958141,-0.029739002,-0.025575995,0.23977098,-0.003956262,0.1846763,0.09620382,0.059026845,-0.018444654,-0.008969048,-0.059247483,-0.10720403,0.09223234,-0.07409354,-0.033418216,0.06764842,0.047202714,-0.2323127,0.048521142,-0.054340094,0.101829104,-0.42972067,0.07085776,0.012176079,-0.02870606,-0.022489063,-0.024605205,0.11955779
